chr	start	stop	transcript_id	gene_name	gene_id	protein_id	transcript_biotype	gtf	exon_length	total_exon_length	exon_num	CCDS	status	avg_GTEx_TPM	appris	GTEx
3	41224069	41224081	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	13	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224526	41224753	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	228	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224954	41225207	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	254	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225334	41225572	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	239	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225660	41225861	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	202	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41227208	41227352	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	145	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233341	41233444	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	104	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233529	41233867	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	339	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41234139	41234297	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	159	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41235724	41235843	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	120	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236349	41236499	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	151	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236588	41236709	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	122	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41238016	41238076	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	61	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41239134	41239339	ENST00000645982	CTNNB1	ENSG00000168036	ENSP00000494845	protein_coding	1	206	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224069	41224081	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	13	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224526	41224753	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	228	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224954	41225207	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	254	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225334	41225572	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	239	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225660	41225861	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	202	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41227208	41227352	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	145	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233341	41233444	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	104	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233529	41233867	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	339	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41234139	41234297	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	159	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41235724	41235843	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	120	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236349	41236499	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	151	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236588	41236709	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	122	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41238016	41238076	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	61	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41239134	41239339	ENST00000646725	CTNNB1	ENSG00000168036	ENSP00000496021	protein_coding	1	206	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224069	41224081	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	13	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41224526	41224759	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	234	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41224954	41225207	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	254	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41225334	41225572	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	239	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41225660	41225861	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	202	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41227208	41227352	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	145	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41233341	41233444	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	104	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41233529	41233867	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	339	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41234139	41234297	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	159	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41235724	41235843	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	120	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41236349	41236499	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	151	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41236588	41236709	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	122	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41238016	41238076	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	61	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41239134	41239339	ENST00000645276	CTNNB1	ENSG00000168036	ENSP00000494654	protein_coding	1	206	2349	14	-	ALTERNATIVE:1	NA	1	0
3	41224069	41224081	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	13	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41224526	41224753	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	228	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41224954	41225207	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	254	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41225334	41225572	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	239	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41225660	41225861	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	202	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41227208	41227352	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	145	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41233341	41233444	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	104	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41233529	41233867	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	339	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41234139	41234297	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	159	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41235724	41235843	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	120	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41236349	41236499	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	151	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41236588	41236709	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	122	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41238016	41238076	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	61	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41239134	41239339	ENST00000450969	CTNNB1	ENSG00000168036	ENSP00000409302	protein_coding	1	206	2343	14	CCDS2694.1	PRINCIPAL:4	0.26	1	1
3	41224069	41224081	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	13	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224526	41224753	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	228	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224954	41225207	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	254	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225334	41225572	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	239	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225660	41225861	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	202	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41227208	41227352	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	145	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233341	41233444	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	104	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233529	41233867	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	339	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41234139	41234297	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	159	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41235724	41235843	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	120	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236349	41236499	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	151	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236588	41236709	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	122	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41238016	41238076	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	61	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41239134	41239339	ENST00000645210	CTNNB1	ENSG00000168036	ENSP00000496180	protein_coding	1	206	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224069	41224081	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	13	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41224526	41224753	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	228	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41224954	41225207	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	254	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41225334	41225572	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	239	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41225660	41225861	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	202	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41227208	41227352	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	145	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41233341	41233444	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	104	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41233529	41233867	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	339	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41234139	41234297	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	159	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41235724	41235843	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	120	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41236349	41236499	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	151	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41236588	41236709	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	122	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41238016	41238076	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	61	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41239134	41239339	ENST00000405570	CTNNB1	ENSG00000168036	ENSP00000385604	protein_coding	1	206	2343	14	CCDS2694.1	PRINCIPAL:4	0.01	1	1
3	41224069	41224081	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	13	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224526	41224753	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	228	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224954	41225207	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	254	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225334	41225572	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	239	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225660	41225861	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	202	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41227208	41227352	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	145	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233341	41233444	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	104	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233529	41233867	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	339	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41234139	41234297	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	159	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41235724	41235843	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	120	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236349	41236499	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	151	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236588	41236709	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	122	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41238016	41238076	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	61	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41239134	41239339	ENST00000643031	CTNNB1	ENSG00000168036	ENSP00000495450	protein_coding	1	206	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224069	41224081	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	13	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224526	41224753	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	228	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224954	41225207	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	254	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225334	41225572	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	239	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225660	41225861	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	202	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41227208	41227352	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	145	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233341	41233444	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	104	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233529	41233867	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	339	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41234139	41234297	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	159	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41235724	41235843	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	120	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236349	41236499	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	151	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236588	41236709	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	122	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41238016	41238076	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	61	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41239134	41239339	ENST00000642992	CTNNB1	ENSG00000168036	ENSP00000496385	protein_coding	1	206	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224069	41224081	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	13	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224526	41224753	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	228	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224954	41225207	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	254	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225334	41225572	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	239	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225660	41225861	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	202	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41227208	41227352	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	145	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233341	41233444	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	104	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233529	41233867	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	339	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41234139	41234297	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	159	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41235724	41235843	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	120	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236349	41236499	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	151	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236588	41236709	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	122	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41238016	41238076	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	61	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41239134	41239339	ENST00000642315	CTNNB1	ENSG00000168036	ENSP00000495076	protein_coding	1	206	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224069	41224081	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	13	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224526	41224753	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	228	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224954	41225207	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	254	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225334	41225572	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	239	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225660	41225861	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	202	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41227208	41227352	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	145	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233341	41233444	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	104	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233529	41233867	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	339	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41234139	41234297	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	159	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41235724	41235843	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	120	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236349	41236499	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	151	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236588	41236709	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	122	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41238016	41238076	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	61	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41239134	41239339	ENST00000646369	CTNNB1	ENSG00000168036	ENSP00000494914	protein_coding	1	206	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224069	41224081	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	13	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224526	41224753	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	228	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224954	41225207	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	254	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225334	41225572	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	239	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225660	41225861	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	202	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41227208	41227352	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	145	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233341	41233444	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	104	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233529	41233867	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	339	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41234139	41234297	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	159	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41235724	41235843	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	120	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236349	41236499	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	151	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41236588	41236709	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	122	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41238016	41238076	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	61	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41239134	41239339	ENST00000647390	CTNNB1	ENSG00000168036	ENSP00000493533	protein_coding	1	206	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224069	41224081	ENST00000644867	CTNNB1	ENSG00000168036	ENSP00000495992	protein_coding	1	13	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224526	41224753	ENST00000644867	CTNNB1	ENSG00000168036	ENSP00000495992	protein_coding	1	228	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41224954	41225207	ENST00000644867	CTNNB1	ENSG00000168036	ENSP00000495992	protein_coding	1	254	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225334	41225572	ENST00000644867	CTNNB1	ENSG00000168036	ENSP00000495992	protein_coding	1	239	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41225660	41225861	ENST00000644867	CTNNB1	ENSG00000168036	ENSP00000495992	protein_coding	1	202	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41227208	41227352	ENST00000644867	CTNNB1	ENSG00000168036	ENSP00000495992	protein_coding	1	145	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233341	41233444	ENST00000644867	CTNNB1	ENSG00000168036	ENSP00000495992	protein_coding	1	104	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41233529	41233867	ENST00000644867	CTNNB1	ENSG00000168036	ENSP00000495992	protein_coding	1	339	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41234139	41234297	ENST00000644867	CTNNB1	ENSG00000168036	ENSP00000495992	protein_coding	1	159	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
3	41235724	41235843	ENST00000644867	CTNNB1	ENSG00000168036	ENSP00000495992	protein_coding	1	120	2343	14	CCDS2694.1	PRINCIPAL:4	NA	1	0
